lat,lon,val,year
-23,34,0.001,1995
-5,143,0.003,1995
47,47,0.001,1995
43,52,0.006,1995
24,-110,0.003,1995
23,73,0.213,1995
1,105,0.022,1995
-4,-45,0.011,1995
11,35,0.005,1995
14,45,0.059,1995
25,84,0.293,1995
-13,21,0.001,1995
58,17,0.007,1995
37,123,0.047,1995
34,75,0.082,1995
-4,130,0.003,1995
11,-12,0.022,1995
48,-118,0.0,1995
10,21,0.001,1995
5,-58,0.001,1995
1,-57,0.0,1995
53,71,0.002,1995
49,76,0.001,1995
29,45,0.002,1995
14,18,0.001,1995
25,50,0.002,1995
2,11,0.006,1995
-18,-46,0.003,1995
-19,33,0.018,1995
49,-103,0.001,1995
-8,-72,0.001,1995
-12,-69,0.0,1995
25,-97,0.021,1995
40,83,0.002,1995
39,-88,0.009,1995
50,121,0.001,1995
12,20,0.002,1995
-7,114,0.026,1995
14,107,0.004,1995
-37,149,0.001,1995
62,130,0.003,1995
59,36,0.001,1995
39,57,0.001,1995
36,-99,0.001,1995
35,54,0.005,1995
30,-89,0.014,1995
-8,-42,0.003,1995
7,40,0.042,1995
-17,34,0.008,1995
54,32,0.015,1995
-4,-50,0.001,1995
30,66,0.001,1995
26,69,0.068,1995
7,-7,0.021,1995
-20,34,0.016,1995
-3,-60,0.031,1995
-19,-44,0.004,1995
-26,25,0.002,1995
-27,-54,0.007,1995
21,75,0.08,1995
30,100,0.002,1995
42,116,0.006,1995
4,-53,0.0,1995
-16,-66,0.001,1995
21,-100,0.015,1995
-20,-63,0.001,1995
-40,-68,0.002,1995
32,73,0.082,1995
28,68,0.016,1995
-16,13,0.001,1995
-5,-41,0.006,1995
55,41,0.007,1995
32,-80,0.013,1995
31,35,0.086,1995
9,79,0.129,1995
42,-90,0.007,1995
19,53,0.002,1995
-2,-45,0.004,1995
65,24,0.0,1995
46,50,0.001,1995
43,84,0.008,1995
45,129,0.024,1995
4,120,0.003,1995
22,60,0.004,1995
9,-83,0.025,1995
46,-63,0.003,1995
-14,16,0.014,1995
52,10,0.063,1995
24,88,0.186,1995
0,-50,0.004,1995
34,126,0.001,1995
-5,122,0.007,1995
-24,-52,0.015,1995
-28,-57,0.002,1995
43,-1,0.023,1995
24,71,0.012,1995
58,83,0.001,1995
20,74,0.113,1995
-1,11,0.001,1995
13,103,0.028,1995
43,16,0.004,1995
23,77,0.073,1995
38,-7,0.014,1995
0,-76,0.007,1995
47,100,0.0,1995
25,112,0.073,1995
-13,33,0.005,1995
61,17,0.003,1995
58,37,0.002,1995
34,47,0.026,1995
49,87,0.001,1995
48,-98,0.001,1995
20,87,0.177,1995
-33,-56,0.002,1995
-18,35,0.005,1995
53,43,0.005,1995
29,17,0.001,1995
5,15,0.003,1995
48,132,0.001,1995
-19,178,0.001,1995
63,18,0.001,1995
36,58,0.009,1995
16,45,0.014,1995
50,125,0.002,1995
39,29,0.03,1995
54,9,0.005,1995
-55,-66,0.001,1995
27,79,0.284,1995
29,104,0.08,1995
41,128,0.013,1995
-17,22,0.0,1995
54,28,0.009,1995
53,95,0.0,1995
30,30,0.02,1995
41,141,0.017,1995
-21,-53,0.0,1995
64,29,0.001,1995
41,30,0.096,1995
18,95,0.014,1995
36,118,0.263,1995
17,36,0.003,1995
32,110,0.042,1995
-7,26,0.006,1995
27,-102,0.0,1995
45,-78,0.0,1995
41,-69,0.001,1995
21,-80,0.001,1995
52,106,0.001,1995
31,6,0.001,1995
-16,49,0.008,1995
32,-108,0.001,1995
31,119,0.226,1995
9,123,0.024,1995
46,3,0.009,1995
18,-12,0.001,1995
6,-8,0.018,1995
66,15,0.001,1995
6,117,0.011,1995
42,25,0.033,1995
18,35,0.001,1995
33,3,0.004,1995
14,40,0.031,1995
-15,-49,0.004,1995
22,103,0.011,1995
52,38,0.007,1995
13,37,0.006,1995
47,-91,0.001,1995
-10,-40,0.012,1995
-11,35,0.01,1995
56,90,0.002,1995
33,-95,0.005,1995
44,16,0.011,1995
43,-5,0.032,1995
58,103,0.004,1995
-4,28,0.006,1995
-10,161,0.002,1995
47,7,0.029,1995
44,-97,0.002,1995
-13,-44,0.003,1995
23,113,0.139,1995
38,21,0.003,1995
14,-1,0.005,1995
10,-2,0.015,1995
47,88,0.002,1995
38,-120,0.006,1995
6,39,0.099,1995
14,26,0.001,1995
29,8,0.001,1995
-9,-79,0.018,1995
20,99,0.004,1995
53,-1,0.156,1995
49,4,0.023,1995
48,17,0.082,1995
40,140,0.001,1995
38,98,0.001,1995
35,-92,0.005,1995
16,2,0.001,1995
53,-112,0.002,1995
12,-3,0.014,1995
48,120,0.002,1995
29,-90,0.032,1995
40,27,0.012,1995
16,17,0.0,1995
-8,15,0.006,1995
-12,-46,0.001,1995
40,-86,0.017,1995
39,129,0.001,1995
17,81,0.075,1995
50,20,0.093,1995
12,-69,0.003,1995
27,107,0.109,1995
7,48,0.004,1995
41,108,0.016,1995
3,45,0.005,1995
51,82,0.009,1995
50,-125,0.001,1995
-15,50,0.011,1995
30,10,0.001,1995
7,-63,0.006,1995
41,-7,0.015,1995
-17,-53,0.001,1995
-6,14,0.028,1995
30,121,0.306,1995
23,96,0.022,1995
45,5,0.084,1995
60,60,0.002,1995
-4,-41,0.009,1995
17,0,0.001,1995
-6,-67,0.0,1995
28,13,0.0,1995
-26,-60,0.001,1995
41,-105,0.001,1995
-8,132,0.002,1995
51,29,0.006,1995
32,1,0.001,1995
27,39,0.002,1995
4,34,0.002,1995
21,97,0.046,1995
-1,121,0.003,1995
-3,-42,0.003,1995
32,-88,0.005,1995
46,31,0.056,1995
8,-82,0.015,1995
19,29,0.001,1995
-2,27,0.002,1995
-5,39,0.028,1995
69,19,0.001,1995
57,105,0.0,1995
37,30,0.02,1995
-2,134,0.002,1995
-10,33,0.008,1995
-14,-40,0.008,1995
-34,27,0.005,1995
56,47,0.004,1995
52,50,0.006,1995
13,9,0.036,1995
47,-55,0.001,1995
9,6,0.015,1995
46,92,0.0,1995
-11,23,0.002,1995
-14,-57,0.0,1995
-4,134,0.001,1995
-34,-58,0.004,1995
56,94,0.004,1995
-38,-63,0.001,1995
47,26,0.016,1995
44,12,0.057,1995
19,105,0.009,1995
-8,142,0.001,1995
-24,35,0.002,1995
58,46,0.002,1995
38,49,0.033,1995
35,77,0.01,1995
37,98,0.001,1995
34,40,0.005,1995
15,26,0.001,1995
10,34,0.004,1995
47,124,0.05,1995
-33,30,0.001,1995
38,-92,0.01,1995
-8,139,0.0,1995
15,-85,0.005,1995
49,15,0.024,1995
2,40,0.002,1995
1,27,0.001,1995
16,103,0.061,1995
-22,34,0.002,1995
49,-96,0.002,1995
26,93,0.144,1995
25,-106,0.001,1995
40,112,0.044,1995
2,-73,0.001,1995
1,12,0.004,1995
38,126,0.127,1995
16,-10,0.002,1995
50,86,0.0,1995
12,-7,0.013,1995
-31,27,0.002,1995
40,-1,0.003,1995
36,2,0.031,1995
35,25,0.007,1995
-7,150,0.001,1995
-31,-52,0.005,1995
6,-66,0.0,1995
45,-120,0.0,1995
39,101,0.016,1995
54,65,0.002,1995
50,56,0.001,1995
30,59,0.004,1995
26,50,0.002,1995
6,45,0.002,1995
3,25,0.002,1995
17,-66,0.004,1995
-21,19,0.0,1995
51,110,0.001,1995
12,102,0.021,1995
45,28,0.033,1995
-25,-64,0.005,1995
-3,16,0.001,1995
-7,-47,0.003,1995
45,-87,0.004,1995
42,141,0.009,1995
60,24,0.005,1995
-29,-67,0.0,1995
17,-4,0.0,1995
32,102,0.002,1995
31,-115,0.012,1995
28,41,0.001,1995
8,-12,0.026,1995
55,68,0.002,1995
51,73,0.001,1995
31,62,0.006,1995
28,-104,0.001,1995
27,67,0.005,1995
42,-81,0.013,1995
4,-2,0.003,1995
22,-82,0.024,1995
21,85,0.052,1995
-1,13,0.001,1995
-39,-62,0.009,1995
-2,-56,0.0,1995
-5,-46,0.004,1995
32,-116,0.045,1995
46,75,0.003,1995
43,119,0.009,1995
55,102,0.001,1995
-8,-76,0.003,1995
-25,24,0.002,1995
5,9,0.032,1995
57,69,0.0,1995
37,66,0.005,1995
33,59,0.002,1995
28,101,0.003,1995
